ref;latOSM;lngOSM;operator;latLP;lngLP;diff_radians;dif_metres;numero;rue;ville
A1B3F5;48.666784;6.181104;La Poste;48.6667606579594;6.18109891498854;4,11337E-07;2,623506311;0;RUE DE NORVEGE;VANDOEUVRE LES NANCY
A1B3F6;48.6692222;6.1951127;La Poste;48.6692857529637;6.19515724508596;1,22226E-06;7,795565394;36;RUE RAYMOND POINCARE;VANDOEUVRE LES NANCY
A1B3F8;48.6634522;6.1845166;La Poste;48.661591701861;6.1851182271991;3,32042E-05;211,7763941;5;AVENUE DES JONQUILLES;VANDOEUVRE LES NANCY
A1B3G0;48.6531843;6.1755775;La Poste;48.6532690355343;6.17534241350011;3,08774E-06;19,69361908;2;ALLEE DU VERCORS;VANDOEUVRE LES NANCY
A1B3G1;48.6575179;6.1769581;La Poste;48.6574949278204;6.17695418790011;4,03434E-07;2,573099704;0;RUE CLAUDE DEBUSSY;VANDOEUVRE LES NANCY
A1B3G3;48.6558585;6.1672698;La Poste;48.6559041371098;6.16716554769054;1,44195E-06;9,1967701;1;RUE JULES FERRY;VANDOEUVRE LES NANCY
A1B3G4;48.6627301;6.1623238;La Poste;48.6627227465471;6.16230070147646;2,9578E-07;1,886482317;0;AVENUE JEAN JAURES;VANDOEUVRE LES NANCY
A1B3G7;48.6574743;6.1800616;La Poste;48.6574744260509;6.18007070390113;1,05367E-07;0,672031499;0;RUE EMMANUEL CHABRIER;VANDOEUVRE LES NANCY
A1B3G9;48.6535974;6.1764274;La Poste;48.6541719076099;6.17660309848756;1,02296E-05;65,24467228;2;RUE BERNARD PALISSY;VANDOEUVRE LES NANCY
A1B3H0;48.6611064;6.174205;La Poste;48.6611038446093;6.17419167856143;1,6049E-07;1,023607884;0;PLACE DE PARIS;VANDOEUVRE LES NANCY
A1B3H1;48.6515474;6.164971;La Poste;48.6516107171962;6.1652111459626;2,98131E-06;19,01481034;3;ALLEE DES CHENES;VANDOEUVRE LES NANCY
A1B3H5;48.6707349;6.1794138;La Poste;48.6706330401154;6.17933161444389;2,01436E-06;12,84758317;6;RUE ARISTIDE BRIAND;VANDOEUVRE LES NANCY
A1B3H7;48.6651628;6.1720992;La Poste;48.6649112467541;6.17252516925192;6,58682E-06;42,01073109;5;RUE DE BELGIQUE;VANDOEUVRE LES NANCY
A1B3H8;48.6518365;6.1582191;La Poste;48.6517124174542;6.15821230739476;2,16708E-06;13,82164752;10;RUE DU BEAUJOLAIS;VANDOEUVRE LES NANCY
A1B3I0;48.6598053;6.1724709;La Poste;48.6598066514826;6.17246150609135;1,1151E-07;0,711211288;0;RUE DE PARME;VANDOEUVRE LES NANCY
A1B3I1;48.6606732;6.1834288;La Poste;48.6606740912059;6.18341521910917;1,56993E-07;1,001304383;0;ALLEE DES POLDERS;VANDOEUVRE LES NANCY
A1B3I3;48.6530697;6.1335559;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A1B3I4;48.6622602;6.1747424;La Poste;48.6622550200012;6.1747255079859;2,13872E-07;1,364074962;0;BOULEVARD DE L EUROPE;VANDOEUVRE LES NANCY
A1B3I6;48.6617271;6.1764342;La Poste;48.661739688862;6.17643646854938;2,2102E-07;1,409665165;1;RUE DE KEHL;VANDOEUVRE LES NANCY
A1B3I9;48.6844692;6.1537656;La Poste;48.6845409737861;6.15395139013012;2,48041E-06;15,82002688;14;AVENUE PAUL DEROULEDE;LAXOU
A1B3J2;48.6865294;6.1395349;La Poste;48.6865713836056;6.13971700754458;2,22257E-06;14,17556426;2;RUE DE LA FORET;LAXOU
A1B3J3;48.6860653;6.1428287;La Poste;48.686119169603;6.14287532013716;1,08277E-06;6,905920728;0;PLACE DE LA LIBERTE;LAXOU
A1B3J4;48.6886889;6.1512232;La Poste;48.6889249557048;6.1516044928377;6,0228E-06;38,41340516;147;RUE DU PETIT ARBOIS;LAXOU
A1B3J5;48.6832331;6.1512814;La Poste;48.6832806089342;6.15129127898062;8,36856E-07;5,337470309;86;BOULEVARD DU MARECHAL FOCH;LAXOU
A1B3J6;48.6808569;6.1481877;La Poste;48.6810745200918;6.14824059055091;3,84681E-06;24,53494877;8;RUE D HEUBACH;LAXOU
A1B3J7;48.6792104;6.1472217;La Poste;48.6792746690362;6.14724016786847;1,14176E-06;7,282167562;0;AVENUE DE L EUROPE;LAXOU
A1B3J9;48.6801697;6.1528867;La Poste;48.6802602463041;6.15289115468717;1,58121E-06;10,08495171;38;AVENUE DE L EUROPE;LAXOU
A1B3O5;48.6784345;6.1677389;La Poste;48.6781733128295;6.1679474010002;5,15307E-06;32,86625684;60;RUE DU SERGENT BLANDAN;NANCY
A1B3O6;48.6752706;6.1641179;La Poste;48.6753194834675;6.16401242063213;1,48519E-06;9,472545619;34;RUE DU GENERAL CUSTINE;NANCY
A1B3O8;48.6753724;6.1621744;La Poste;48.6753560240391;6.16214063216545;4,82853E-07;3,079635215;36;BOULEVARD DE BAUDRICOURT;VILLERS LES NANCY
A1B3O9;48.674097;6.1672608;La Poste;48.6742298533448;6.16721634546226;2,37467E-06;15,14562804;10;RUE VAUBAN;NANCY
A1B3P0;48.6794262;6.1756409;La Poste;48.6794822863394;6.17573964907411;1,5011E-06;9,574031607;3;AVENUE DU MARECHAL JUIN;NANCY
A1B3P1;48.676549;6.1773882;La Poste;48.6764937134616;6.17728095626452;1,56795E-06;10,00040679;166;AVENUE DU GENERAL LECLERC;NANCY
A1B3P2;48.6744972;6.1750875;La Poste;48.6745826663405;6.17514087447507;1,61353E-06;10,29108235;200;AVENUE DU GENERAL LECLERC;NANCY
A1B3P3;48.6700457;6.1700087;La Poste;48.6700474049094;6.17002216181997;1,57699E-07;1,005804649;0;RUE DU CARDINAL MATHIEU;NANCY
A1B3P4;48.6711469;6.166481;La Poste;48.6710241156445;6.16661286320058;2,62721E-06;16,75637471;68;BOULEVARD D HAUSSONVILLE;NANCY
A1B3P7;48.6778138;6.1581041;La Poste;48.6778140542589;6.15819985650011;1,10349E-06;7,038066252;93;AVENUE PIERRE CURIE;LAXOU
A1B3P8;48.6771827;6.1447842;La Poste;48.6771656377084;6.14478198972465;2,9951E-07;1,91027244;10;ROUTE DE VILLERS;LAXOU
A1B3Q1;48.6834339;6.1435741;La Poste;48.6834034892384;6.14361453215521;7,06196E-07;4,504115343;2;RUE DE LA REPUBLIQUE;LAXOU
A1B3T1;48.6578965;6.1131611;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A1B3T2;48.6741148;6.1501562;La Poste;48.6743567173907;6.1505383477164;6,10124E-06;38,91369949;39;AVENUE DU GENERAL LECLERC;VILLERS LES NANCY
A1B3T3;48.672098;6.1532406;La Poste;48.6717814904554;6.15201859383117;1,5129E-05;96,49258456;0;AVENUE ANDRE MALRAUX;VILLERS LES NANCY
A1B3T4;48.6762227;6.1535217;La Poste;48.6763152624414;6.15353234989558;1,62019E-06;10,33356332;151;AVENUE DU GENERAL LECLERC;VILLERS LES NANCY
A1B3T5;48.6725009;6.1605324;La Poste;48.6726101012916;6.16054234355096;1,90938E-06;12,17805634;0;BOULEVARD DU DOCTEUR CATTENOZ;VILLERS LES NANCY
A1B3T6;48.6659846;6.156199;La Poste;48.6660966134781;6.15653521345596;4,34072E-06;27,68508782;4;RUE DE LA GRANDE CORVEE;VILLERS LES NANCY
A1B3T8;48.6549239;6.1139429;La Poste;48.6551149036487;6.11378129309943;3,819E-06;24,35759605;0;RUE PIERRE DE COUBERTIN;VILLERS LES NANCY
A1B3U0;48.6563594;6.117107;La Poste;48.6563987497082;6.11720551544924;1,32729E-06;8,465463192;34;BOULEVARD VALTRICHE;VILLERS LES NANCY
A1B3U1;48.6695719;6.1447524;La Poste;48.669571297745;6.14465182761818;1,15933E-06;7,39417908;0;RUE DU HAUT DE LA TAYE;VILLERS LES NANCY
A1B3U3;48.6683004;6.1392853;La Poste;48.668358974104;6.13927708613924;1,02667E-06;6,548084023;0;AVENUE DE MARON;VILLERS LES NANCY
A1B3V5;48.6221096;6.1705464;La Poste;48.6221068958748;6.17054886439803;5,37269E-08;0,342670173;707;RUE DE LA GARE;LUDRES
A1B3V6;48.6740693;6.171258;La Poste;48.6741067123273;6.17130150590853;8,23348E-07;5,251314511;133;RUE DU SERGENT BLANDAN;NANCY
A1B3V8;48.6736213;6.1784833;La Poste;48.6735405715278;6.17836346978716;1,97293E-06;12,58332999;127;RUE DU MARECHAL OUDINOT;NANCY
A1B3V9;48.675896;6.1828323;La Poste;48.6758410941964;6.18275858456312;1,28063E-06;8,167878696;67;RUE DU MARECHAL OUDINOT;NANCY
A1B3W0;48.6785107;6.1884766;La Poste;48.6789083117076;6.18902892181106;9,41657E-06;60,05886519;0;RUE DE NABECOR;NANCY
A1B3W1;48.6788528;6.1846248;La Poste;48.6788242589352;6.18451697607018;1,3387E-06;8,538238881;0;RUE DU GENERAL CLINCHANT;NANCY
A1B3W2;48.6815676;6.1830171;La Poste;48.6815638229955;6.1830169862936;6,32203E-08;0,4032189;76;AVENUE DU GENERAL LECLERC;NANCY
A1B3W3;48.6791164;6.1802905;La Poste;48.6791827280448;6.18029257152646;1,15789E-06;7,385011602;0;AVENUE DU GENERAL LECLERC;NANCY
A1B3W4;48.6805799;6.1790642;La Poste;48.6806711011948;6.17905093276506;1,59908E-06;10,19894984;85;BOULEVARD JEAN JAURES;NANCY
A1B3W5;48.6830727;6.1774619;La Poste;48.6831192494918;6.1774914247774;8,80809E-07;5,617797466;0;BOULEVARD JEAN JAURES;NANCY
A1B3W7;48.689897;6.1714943;La Poste;48.6899391439666;6.1718259880425;3,89169E-06;24,82117207;31;RUE RAYMOND POINCARE;NANCY
A1B3W8;48.6880261;6.1654102;La Poste;48.6881222200598;6.16588021117176;5,66934E-06;36,15904187;1;AVENUE ANATOLE FRANCE;NANCY
A1B3W9;48.6872064;6.1628582;La Poste;48.6872293679721;6.16291543110802;7,71702E-07;4,921913925;35;AVENUE ANATOLE FRANCE;NANCY
A1B3X0;48.6852977;6.1610482;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A1B3X2;48.6824871;6.1658399;La Poste;48.6824928809717;6.16584219831492;1,05367E-07;0,672031499;0;PLACE PAUL PAINLEVE;NANCY
A1B3X4;48.6834106;6.1730338;La Poste;48.6834099887437;6.17275476614617;3,21537E-06;20,50764435;86;RUE DE MON DESERT;NANCY
A1B3X5;48.6845935;6.1788479;La Poste;48.6843750075602;6.1782747202364;7,62647E-06;48,64161951;16;RUE DE MON DESERT;NANCY
A1B3X6;48.6871141;6.1819133;La Poste;48.6870911485779;6.18189785388049;4,38003E-07;2,793582483;2;RUE CYFFLE;NANCY
A1B3X7;48.6924874;6.1685734;La Poste;48.6924904322218;6.16852545754074;5,54956E-07;3,539507673;0;PLACE GODEFROY DE BOUILLON;NANCY
A1B3X8;48.6942858;6.1709303;La Poste;48.694425597746;6.17090993280247;2,45118E-06;15,63365411;18;RUE ISABEY;NANCY
A1B3X9;48.6967815;6.1696328;La Poste;48.6965084158997;6.16987425696322;5,51852E-06;35,19713253;56;RUE ISABEY;NANCY
A1B3Y2;48.7051376;6.1628409;La Poste;48.7046415206624;6.16290880025993;8,69347E-06;55,44695656;56;BOULEVARD DE SCARPONE;NANCY
A1B3Y3;48.6987707;6.1623518;La Poste;48.6988511637768;6.1624490318377;1,79632E-06;11,45690527;2;RUE DE LA COLLINE;NANCY
A1B3Y4;48.6984966;6.1546047;La Poste;48.6985669270527;6.15463960006572;1,29168E-06;8,238349702;82;RUE DE LA COLLINE;NANCY
A1B3Y5;48.6974377;6.1487368;La Poste;48.6974926044351;6.14873430319179;9,58783E-07;6,115117386;136;RUE DE LA COLLINE;NANCY
A1B3Y6;48.6965006;6.1477725;La Poste;48.696770030959;6.14768831045719;4,80141E-06;30,62340698;314;AVENUE DE LA LIBERATION;NANCY
A1B3Z0;48.6916694;6.1649603;La Poste;48.6916778905165;6.1650708672302;1,28245E-06;8,17948198;41;RUE DE TURIQUE;NANCY
A1B4A0;48.6901682;6.1568117;La Poste;48.6899984682678;6.15750041036079;8,46992E-06;54,0211341;45;AVENUE DE BOUFFLERS;NANCY
A1B4A2;48.6852362;6.1720933;La Poste;48.6853702043314;6.17186270889341;3,53977E-06;22,57665793;0;RUE JEANNE D ARC;NANCY
A1B4A3;48.692841;6.1830345;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A1B4A4;48.6865374;6.1711004;La Poste;48.686609654114;6.17134885104959;3,12818E-06;19,95152758;33;RUE DE LA COMMANDERIE;NANCY
A1B4A9;48.6927511;6.1845259;La Poste;48.6927193638778;6.18422389663489;3,52314E-06;22,47058692;8;RUE PIERRE FOURIER;NANCY
A1B4B1;48.6874981;6.187824;La Poste;48.6875787959814;6.18774249237016;1,69284E-06;10,79693428;90;RUE SAINT NICOLAS;NANCY
A1B4C6;48.621583;6.1780599;La Poste;48.6216270600976;6.17800352214874;1,00712E-06;6,42344005;834;ROUTE DE FLEVILLE;LUDRES
A1B4H2;48.6827117;6.1877926;La Poste;48.6828155927863;6.18791537629266;2,2999E-06;14,66877131;26;RUE DE L ABBE GREGOIRE;NANCY
A1B4H3;48.6822258;6.1917828;La Poste;48.6822440896961;6.19180238868796;3,90854E-07;2,492865497;0;AVENUE DE STRASBOURG;NANCY
A1B4H6;48.6798582;6.1934199;La Poste;48.6799262508906;6.19322793374742;2,51083E-06;16,01410312;13;RUE DE LA MADELEINE;NANCY
A1B4H7;48.6762455;6.1967397;La Poste;48.6762488907258;6.19677897628506;4,56375E-07;2,910757644;27;RUE DE BONSECOURS;NANCY
A1B4H9;48.6819112;6.196334;La Poste;48.6817454580351;6.19625019913826;3,04968E-06;19,45087182;24;RUE DE SAVERNE;NANCY
A1B4I0;48.6838625;6.1929327;La Poste;48.6838612089933;6.19243041173603;5,78787E-06;36,91502732;0;RUE LIONNOIS;NANCY
A1B4I2;48.6854845;6.1953341;La Poste;48.685509850907;6.19526121926168;9,4924E-07;6,054254161;58;PLACE HENRI LORITZ;NANCY
A1B4I3;48.6863423;6.1995697;La Poste;48.6863597222159;6.19961688044694;6,23004E-07;3,973519437;0;RUE DE TOMBLAINE;NANCY
A1B4I8;48.6880884;6.1918616;La Poste;48.6883152038114;6.19195189557867;4,09286E-06;26,10425025;53;RUE DES JARDINIERS;NANCY
A1B4I9;48.6894452;6.1936074;La Poste;48.6893873533613;6.193634680484;1,05746E-06;6,744464737;106;RUE CHARLES III;NANCY
A1B4J0;48.6852064;6.1869798;La Poste;48.6852062857557;6.18697741058784;2,98023E-08;0,190079212;0;PLACE DES VOSGES;NANCY
A1B4K0;48.694253;6.1858427;La Poste;48.6941678824637;6.18567805396324;2,40929E-06;15,36646718;8;RUE SAINTE CATHERINE;NANCY
A1B4K1;48.6918601;6.1863774;La Poste;48.6918245321578;6.18632121611423;8,96797E-07;5,719773754;0;PLACE MONSEIGNEUR RUCH;NANCY
A1B4K2;48.6925943;6.1898144;La Poste;48.6927557148241;6.18971625673506;3,03567E-06;19,36150625;2;RUE DES JARDINIERS;NANCY
A1B4K4;48.6932004;6.1991503;La Poste;48.6933476686289;6.19885083301807;4,30228E-06;27,43996042;47;BOULEVARD D AUSTRASIE;NANCY
A1B4K5;48.6976184;6.1986618;La Poste;48.6977845352979;6.19867864942104;2,90607E-06;18,53491628;17;RUE DES CRISTALLERIES;NANCY
A1B4K6;48.6989451;6.1932379;La Poste;48.6989419169997;6.19324142479183;6,82857E-08;0,435526189;31;RUE GUILBERT DE PIXERECOURT;NANCY
A1B4K7;48.7001386;6.189165;La Poste;48.6999775071883;6.18932603311865;3,36835E-06;21,48336608;26;RUE OBERLIN;NANCY
A1B4K9;48.7038655;6.1826466;La Poste;48.7039211946772;6.18273616579386;1,41741E-06;9,040260052;46;RUE DE MALZEVILLE;NANCY
A1B4L0;48.7048151;6.1863306;La Poste;48.7047775975269;6.18635679899904;7,20822E-07;4,597402803;109;RUE MAC MAHON;NANCY
A1B4L1;48.7021946;6.1910431;La Poste;48.7021910569617;6.19124314632614;2,30511E-06;14,70198506;36;RUE MAC MAHON;NANCY
A1B4L2;48.6967182;6.1927306;La Poste;48.6964488678511;6.19279423480743;4,75756E-06;30,343692;1;RUE DE DIEUZE;NANCY
A1B4L3;48.6999131;6.1799589;La Poste;48.6999301504814;6.17999813161698;5,40976E-07;3,450343493;0;RUE GRANDVILLE;NANCY
A1B4L4;48.6951523;6.1825736;La Poste;48.6953074124332;6.18249343580912;2,86036E-06;18,2433964;6;PLACE DE LA CARRIERE;NANCY
A1B4L7;48.6938037;6.1801715;La Poste;48.6938397895496;6.18013448789836;7,60689E-07;4,851676477;15;RUE D AMERVAL;NANCY
A1B4L8;48.6962568;6.1725212;La Poste;48.6963053298068;6.17257161272657;1,02699E-06;6,550152818;0;RUE BARON LOUIS;NANCY
A1B4L9;48.6926255;6.177547;La Poste;48.6927459738155;6.17786979583458;4,27217E-06;27,2478733;5;PLACE CARNOT;NANCY
A1B4M0;48.6953121;6.176984;La Poste;48.6953982907203;6.17689584368309;1,81507E-06;11,57651066;22;COURS LEOPOLD;NANCY
A1B4M1;48.6979617;6.1751167;La Poste;48.6980068805066;6.17518372867262;1,10349E-06;7,038066252;56;COURS LEOPOLD;NANCY
A1B4M3;48.7056748;6.176455;La Poste;48.7057212757517;6.1764333345131;8,48712E-07;5,413087538;0;RUE VAYRINGE;NANCY
A1B4M5;48.7017015;6.1713732;La Poste;48.7016623693945;6.17134227221218;7,70262E-07;4,912729527;53;RUE DE METZ;NANCY
A1B4M8;48.6910694;6.1772006;La Poste;48.6910529100282;6.17723179166301;4,60492E-07;2,937016007;0;RUE CHANZY;NANCY
A1B4S9;48.6823184;6.1845967;La Poste;48.6822093905319;6.18473059885403;2,4496E-06;15,62354;2;QUAI DE LA BATAILLE;NANCY
A1B4Z9;48.6730354;5.8912459;La Poste;48.672547576228;5.89161424403627;9,51384E-06;60,67927185;0;PLACE DE LA REPUBLIQUE;TOUL
A1B5A1;48.6746579;5.8912555;La Poste;48.6747635362444;5.89138823114656;2,39571E-06;15,27981514;20;RUE DU DOCTEUR CHAPUIS;TOUL
A1B5A3;48.6752289;5.8888268;La Poste;48.6752289072011;5.88882576358428;1,49012E-08;0,095039606;0;RUE DES 4 FILS AYMON;TOUL
A1B5A4;48.6769173;5.8927257;La Poste;48.6768915347675;5.89272466272712;4,49758E-07;2,868559193;0;RUE DU PONT DES CORDELIERS;TOUL
A1B5A5;48.6737469;5.8878353;La Poste;48.6738037546176;5.88802685256047;2,42046E-06;15,43772061;17;RUE GAMBETTA;TOUL
A1B5A7;48.6819184;5.8933881;La Poste;48.6817767193454;5.89357761947436;3,29912E-06;21,04177737;0;RUE SAINT MANSUY;TOUL
A1B5B0;48.6682202;5.8823207;La Poste;48.6683120036087;5.8822790939471;1,67245E-06;10,66689923;59;RUE ALBERT DENIS;TOUL
A1B5B6;48.6789596;5.880659;La Poste;48.6790368935246;5.88071923653536;1,51714E-06;9,676320171;0;AVENUE VICTOR HUGO;TOUL
A1B5B7;48.676413;5.8832973;La Poste;48.6763391715105;5.88335696894175;1,46054E-06;9,315335971;111;AVENUE VICTOR HUGO;TOUL
A1B5B8;48.6801639;5.8802591;La Poste;48.6801314136988;5.88004682358897;2,51101E-06;16,01523115;0;AVENUE GEORGES CLEMENCEAU;TOUL
A1B5C0;48.6698626;5.9084173;La Poste;48.6697522511314;5.9083639254027;2,02184E-06;12,89530213;9;RUE THIERS;DOMMARTIN LES TOUL
A1B5E7;48.733054;5.8321845;La Poste;48.7330227194118;5.83226924212034;1,11789E-06;7,129870995;21;RUE DU ROSOIR;LAGNEY
A1B5E8;48.7315038;5.8370297;La Poste;48.7315034946308;5.83706244850439;3,76678E-07;2,402453865;30;RUE DE LA MESELLE;LAGNEY
A1B5E9;48.7316236;5.839631;La Poste;48.7319580912494;5.83950246666136;6,02256E-06;38,41187672;27;RUE DES MONCELS;LAGNEY
A1B5F4;48.6926732;5.8446612;La Poste;48.6926753430377;5.84451611134293;1,67192E-06;10,66351157;0;RUE REGINA KRICQ;PAGNEY DERRIERE BARINE
A1B5G4;48.6639034;5.8876325;La Poste;48.6646153765684;5.88869219855064;1,74251E-05;111,137147;678;AVENUE DU GENERAL BIGEARD;TOUL
A1B6F6;48.7036392;6.2186351;La Poste;48.7036316592792;6.21863226017507;1,34936E-07;0,860620236;0;AVENUE FOCH;ESSEY LES NANCY
A1B6F9;48.7132047;6.2512945;La Poste;48.7131922412762;6.25130328194846;2,39811E-07;1,529517709;37;AVENUE DU GENERAL DE GAULLE;SEICHAMPS
A1B6I7;48.6537741;6.1977244;La Poste;48.6537716626688;6.19771850864006;8,1617E-08;0,520553361;0;RUE DE LA TOURNELLE;HEILLECOURT
A1B6J6;48.7049251;6.221139;La Poste;48.7048123935924;6.22076740686898;4,71046E-06;30,04334087;40;AVENUE FOCH;ESSEY LES NANCY
A1B6K1;48.6799517;6.216718;La Poste;48.6801018392105;6.21659798582284;2,96301E-06;18,89807065;25;BOULEVARD TOLSTOI;TOMBLAINE
A1B6K9;48.7172388;6.1650592;La Poste;48.7173799158798;6.16505698377581;2,46311E-06;15,70973353;35;RUE DE LA JUSTICE;MAXEVILLE
A1B6M2;48.6807296;6.1571852;La Poste;48.6808081828117;6.15704315739078;2,1355E-06;13,62020682;90;BOULEVARD EMILE ZOLA;LAXOU
A1B6M4;48.6767357;6.1736272;La Poste;48.6766833857074;6.17345995507912;2,13279E-06;13,60295345;27;RUE DU COLONEL GRANDVAL;NANCY
A1B6M5;48.6705255;6.1636678;La Poste;48.6705268292378;6.16371620094748;5,58147E-07;3,559864463;0;PLACE DE LA 9E DIVISION D INFANTERIE COLONIALE;NANCY
A1B6M6;48.6712629;6.1427359;La Poste;48.6716343755073;6.14308068725259;7,60444E-06;48,5011237;44;RUE CHARLES OUDILLE;VILLERS LES NANCY
A1B6N9;48.6921875;6.1727126;La Poste;48.6921215338072;6.1727832638503;1,41011E-06;8,993679827;0;QUAI CLAUDE LE LORRAIN;NANCY
A1B6S9;48.7071853;6.2564015;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A1B8V4;49.5178219;5.3614474;La Poste;49.5178816237346;5.36132368157783;1,74693E-06;11,14194989;2;RUE DE L HOTEL DE VILLE;MONTMEDY
A1C2T0;47.5836426;-3.078615;La Poste;47.5837896531851;-3.07859455132257;2,57786E-06;16,44157717;1;RUE DU TUMULUS;CARNAC
A1C2T1;47.5845255;-3.0785931;La Poste;47.5844227407513;-3.07899845153958;5,09781E-06;32,51382572;0;PLACE DE LA CHAPELLE;CARNAC
A1F0Y3;50.998007;2.122028;La Poste;51.0040143922628;2.1144639818015;0,000133774;853,2090222;1;BOULEVARD DE L EUROPE;GRAVELINES
A1F3A1;50.6342141;3.0486892;La Poste;50.6340558140016;3.04846299687458;3,72857E-06;23,78080104;41;BOULEVARD VAUBAN;LILLE
A1F3D1;50.6226796;3.0639102;La Poste;50.6226972181713;3.06365878813284;2,80074E-06;17,86314842;41;RUE DE WAZEMMES;LILLE
A1F3E1;50.6283787;3.069052;La Poste;50.6282652614832;3.06906989730898;1,98974E-06;12,69054575;19;BOULEVARD PAPIN;LILLE
A1F6X1;50.4481027;3.4278562;La Poste;50.4480871952077;3.42789610502151;5,19194E-07;3,311417739;93;GRAND PLACE;ST AMAND LES EAUX
A1F9M8;50.40989;3.32909;La Poste;50.4097941477275;3.32967577683053;6,72685E-06;42,90382992;168;RUE GRANDE;WARLAING
A1FOY6;50.986439;2.124966;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A1G0Q1;50.2528718;3.6350119;La Poste;50.2528555948475;3.63521567031732;2,29149E-06;14,61510151;8;RUE DU 8 MAI;LE QUESNOY
A1G3G7;43.5871735;7.040053;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A1G9K5;49.1913188;2.4858315;La Poste;49.1899696946827;2.48516290248103;2,47506E-05;157,859155;0;LIEU DIT LE CHATEAU;CHANTILLY
A1H4P0;49.426922;2.9056893;La Poste;49.4292313638868;2.90589416150937;4,0373E-05;257,499215;1;CARREFOUR DE L ARMISTICE;COMPIEGNE
a1h713;48.701768;-0.368265;La Poste;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
A1I6N1;50.6596445;2.1548611;La Poste;50.6608398736737;2.15577728508406;2,31954E-05;147,9400075;0;ROUTE DE REMILLY;OUVE WIRQUIN
A1I6O4;50.682886;2.139263;La Poste;50.6746280969087;2.14065267614627;0,000144945;924,4575626;9;RUE DE L EGLISE;WAVRANS SUR L AA
A1I6O5;50.6650319;2.1409241;La Poste;50.6648931629881;2.14091934764265;2,42198E-06;15,44737165;13;HAMEAU LE PLOUY;WAVRANS SUR L AA
A1J4O6;45.7717418;3.0901716;La Poste;45.7717028656047;3.09002753444772;1,88085E-06;11,99609169;1;COURS RAYMOND POINCARE;CLERMONT FERRAND
A1J8E3;45.7695581;3.1981266;La Poste;45.7696084761841;3.19814960964245;9,2267E-07;5,884786102;17;RUE RENE MARSSIN;LEMPDES
A1K2U1;45.4963854;3.6755151;La Poste;45.4964031558403;3.67579391968354;3,4251E-06;21,84526229;0;LIEU DIT ROUVILLE;MARSAC EN LIVRADOIS
A1K3H6;43.4733836;-1.4822006;La Poste;43.4638284643648;-1.48643059139413;0,000175164;1117,199174;0;CHEMIN DE HALAGE DE LA NIVE;BAYONNE
A1K5X7;43.3848317;-1.3054112;La Poste;43.388404447493;-1.30303881515551;6,92371E-05;441,5941024;0;RUE FRANCIS JAMMES;HASPARREN
A1M6N6;47.7533373;7.0899542;La Poste;47.6496383916889;7.15550100958266;0,001966838;12544,49349;46;RUE DE DELLE;HAGENBACH
A1M7M4;47.7394327;7.0394987;La Poste;47.7390268747302;7.04025402833835;1,13476E-05;72,37495331;38;RUE PRINCIPALE;MORTZWILLER
A1M9D7;47.753019;7.0500263;La Poste;47.7473767537567;7.04791239114871;0,000101552;647,6999083;0;RUE DE MORTZWILLER;SENTHEIM
A1M9D8;47.755896;7.0522308;La Poste;47.7405436675029;7.03795157468918;0,000316033;2015,66117;35;GRAND RUE;SENTHEIM
A1M9F8;47.7306072;7.0633234;La Poste;47.7558599561038;7.0564249316555;0,000448119;2858,100128;65;GRAND RUE;SOPPE LE HAUT
A1M9F9;47.7334025;7.0577139;La Poste;47.7323184834013;7.05966673344142;2,97232E-05;189,5743566;34;GRAND RUE;SOPPE LE HAUT
A1N8D0;45.9897354;4.7176173;La Poste;45.9896900013356;4.71768594328858;1,14923E-06;7,329765955;73;RUE PAUL BERT;VILLEFRANCHE SUR SAONE
A1N8I2;45.9891003;4.7082301;La Poste;45.9891557687235;4.70846303860333;2,986E-06;19,04471346;2;CHEMIN DES GRANDS MOULINS;GLEIZE
A1P0T9;46.7928222;4.8391653;La Poste;46.793022196458;4.83918675487071;3,5E-06;22,32298069;148;RUE DE LA VERRERIE;CHALON SUR SAONE
A1P2J2;46.7185576;4.5959573;La Poste;46.7186807514992;4.59595485581552;2,14954E-06;13,70977201;5;ROUTE DE VOLVIN;MARCILLY LES BUXY
A1P2T2;46.7194806;4.5477328;La Poste;46.7195980685464;4.54782476427756;2,32687E-06;14,84079282;0;LES VORIOTS;ST MARTIN D AUXY
A1P3X5;46.7730752;4.5439209;La Poste;46.7731855475868;4.54366691467156;3,59535E-06;22,93114859;0;LE BOURG;ST JULIEN SUR DHEUNE
A1P4H2;46.6708345;4.602446;La Poste;46.6707987244199;4.60248346562532;7,68963E-07;4,904448864;0;GRANDE RUE;GERMAGNY
A1P6K8;46.7975301;4.760503;La Poste;46.7974445177409;4.76057290081198;1,7113E-06;10,9146688;1;PLACE DE LA MAIRIE;DRACY LE FORT
